order_id,product_name,category,quantity,unit_price,revenue,date,region
6811,Jacket,Clothing,10,2558.42,25584.2,2024-09-12,North
6275,Wheat Flour 5kg,Grocery,2,229.35,458.7,2024-08-03,East
9929,Laptop Pro,Electronics,1,45441.08,45441.08,2024-11-18,North
6474,Bed Frame,Furniture,1,15340.64,15340.64,2024-08-10,South
3974,Bookshelf,Furniture,1,3092.24,3092.24,2024-05-06,North
7692,Office Chair,Furniture,2,4301.2,8602.4,2024-10-27,South
2586,Sneakers,Clothing,2,1868.87,3737.74,2024-03-20,South
11244,Sofa Set,Furniture,2,24600.69,49201.38,2024-12-21,West
9638,Laptop Pro,Electronics,10,45981.45,459814.5,2024-11-02,North
10448,Bluetooth Speaker,Electronics,5,2469.86,12349.3,2024-12-28,North
10893,Cooking Oil 1L,Grocery,10,176.52,1765.2,2024-12-03,West
10240,Wireless Earbuds,Electronics,1,3233.32,3233.32,2024-12-23,South
2053,Office Chair,Furniture,5,4526.56,22632.8,2024-02-23,West
6813,Jacket,Clothing,2,2397.72,4795.44,2024-09-28,West
9394,Smartphone X,Electronics,4,32791.86,131167.44,2024-11-13,North
9626,Jacket,Clothing,5,2522.0,12610.0,2024-11-23,East
5534,Rice 5kg,Grocery,1,240.2,240.2,2024-07-14,North
10313,T-Shirt,Clothing,1,598.74,598.74,2024-12-01,East
10086,"LED TV 55""",Electronics,2,38115.31,76230.62,2024-12-31,West
4527,"LED TV 55""",Electronics,2,36479.79,72959.58,2024-06-11,South
4050,Cooking Oil 1L,Grocery,10,176.08,1760.8,2024-05-17,West
9277,Formal Shirt,Clothing,5,892.58,4462.9,2024-11-28,South
3109,Dining Table,Furniture,1,12291.76,12291.76,2024-04-13,West
11324,Wheat Flour 5kg,Grocery,4,217.48,869.92,2024-12-26,West
2086,"LED TV 55""",Electronics,4,38262.45,153049.8,2024-02-19,South
10311,Wheat Flour 5kg,Grocery,2,224.21,448.42,2024-12-27,South
9649,Jeans,Clothing,5,1250.2,6251.0,2024-11-04,West
8562,Tea Pack 500g,Grocery,10,150.2,1502.0,2024-10-14,West
1767,T-Shirt,Clothing,2,610.16,1220.32,2024-02-24,West
2747,Bed Frame,Furniture,3,15528.01,46584.03,2024-03-23,East
9052,Bookshelf,Furniture,10,3220.49,32204.9,2024-11-09,West
2009,Wheat Flour 5kg,Grocery,2,229.69,459.38,2024-02-22,North
7007,Jeans,Clothing,2,1252.13,2504.26,2024-09-19,East
1623,Laptop Pro,Electronics,2,42929.22,85858.44,2024-02-09,North
9320,Laptop Pro,Electronics,1,44317.13,44317.13,2024-11-16,East
4929,Rice 5kg,Grocery,1,237.91,237.91,2024-06-29,West
10150,Smartphone X,Electronics,10,30602.6,306026.0,2024-12-01,South
11018,Dining Table,Furniture,10,11998.53,119985.3,2024-12-02,South
10192,Sneakers,Clothing,2,1821.57,3643.14,2024-12-09,West
8831,"LED TV 55""",Electronics,1,36618.14,36618.14,2024-11-21,South
5994,Wireless Earbuds,Electronics,2,3140.87,6281.74,2024-08-25,North
4357,"LED TV 55""",Electronics,1,38359.66,38359.66,2024-06-05,North
4508,Bookshelf,Furniture,10,3335.78,33357.8,2024-06-05,South
5895,Bluetooth Speaker,Electronics,5,2389.67,11948.35,2024-08-23,West
6283,Dining Table,Furniture,1,11519.89,11519.89,2024-08-02,West
7890,Bluetooth Speaker,Electronics,2,2497.77,4995.54,2024-10-13,North
6875,Cooking Oil 1L,Grocery,3,172.85,518.55,2024-09-16,West
4431,Sofa Set,Furniture,2,24231.36,48462.72,2024-06-01,South
10094,Cooking Oil 1L,Grocery,1,182.27,182.27,2024-12-27,South
3792,Sofa Set,Furniture,1,25619.84,25619.84,2024-05-24,West
3622,Jacket,Clothing,2,2460.36,4920.72,2024-05-29,West
9966,Wireless Earbuds,Electronics,1,3294.91,3294.91,2024-11-24,West
10690,Jeans,Clothing,1,1318.33,1318.33,2024-12-02,East
10447,T-Shirt,Clothing,4,621.75,2487.0,2024-12-29,West
4616,Rice 5kg,Grocery,1,258.77,258.77,2024-06-05,North
5638,Laptop Pro,Electronics,4,47137.35,188549.4,2024-07-02,North
2963,Smartphone X,Electronics,1,31001.84,31001.84,2024-04-08,East
9389,Rice 5kg,Grocery,1,250.6,250.6,2024-11-25,East
7548,Wireless Earbuds,Electronics,2,3143.12,6286.24,2024-10-05,South
7026,Jacket,Clothing,1,2595.22,2595.22,2024-09-21,South
8344,Bed Frame,Furniture,1,14813.41,14813.41,2024-10-24,North
5061,Bookshelf,Furniture,3,3216.08,9648.24,2024-06-12,North
7401,Wheat Flour 5kg,Grocery,2,209.86,419.72,2024-09-29,West
5609,Jeans,Clothing,1,1235.14,1235.14,2024-07-15,North
8654,T-Shirt,Clothing,3,606.18,1818.54,2024-10-17,North
8032,Sneakers,Clothing,10,1972.41,19724.1,2024-10-25,South
4943,Jacket,Clothing,4,2479.53,9918.12,2024-06-14,North
6182,Office Chair,Furniture,10,4369.4,43694.0,2024-08-10,West
11104,Dining Table,Furniture,10,11722.24,117222.4,2024-12-01,North
7878,Bed Frame,Furniture,1,15511.09,15511.09,2024-10-24,West
1692,Bluetooth Speaker,Electronics,10,2590.17,25901.7,2024-02-28,North
10003,Bluetooth Speaker,Electronics,2,2397.98,4795.96,2024-12-31,East
5823,Bookshelf,Furniture,3,3273.39,9820.17,2024-07-06,West
3480,Smartphone X,Electronics,5,32730.2,163651.0,2024-04-09,East
2456,Office Chair,Furniture,2,4557.77,9115.54,2024-03-16,South
6815,Jeans,Clothing,3,1292.33,3876.99,2024-09-27,South
8698,Sofa Set,Furniture,1,25710.15,25710.15,2024-11-07,East
6013,"LED TV 55""",Electronics,4,37173.44,148693.76,2024-08-29,West
9597,"LED TV 55""",Electronics,1,37697.88,37697.88,2024-11-22,East
4979,Laptop Pro,Electronics,1,46547.28,46547.28,2024-06-20,North
8690,Bed Frame,Furniture,5,14335.3,71676.5,2024-11-03,South
6997,T-Shirt,Clothing,1,594.03,594.03,2024-09-05,North
3027,Jeans,Clothing,3,1326.48,3979.44,2024-04-09,South
7962,Office Chair,Furniture,1,4512.48,4512.48,2024-10-17,West
2601,Office Chair,Furniture,5,4506.01,22530.05,2024-03-13,West
10897,Wireless Earbuds,Electronics,1,3110.52,3110.52,2024-12-27,East
4342,"LED TV 55""",Electronics,1,39341.52,39341.52,2024-06-05,North
2049,Smartphone X,Electronics,3,32462.64,97387.92,2024-02-02,North
8419,Smartphone X,Electronics,1,32408.04,32408.04,2024-10-10,West
6898,Sofa Set,Furniture,1,24261.03,24261.03,2024-09-29,South
9084,Jeans,Clothing,1,1337.57,1337.57,2024-11-21,South
8191,Formal Shirt,Clothing,4,856.97,3427.88,2024-10-13,East
6211,T-Shirt,Clothing,4,598.45,2393.8,2024-08-02,West
6827,Dining Table,Furniture,3,12233.81,36701.43,2024-09-08,South
1799,Dining Table,Furniture,1,11739.25,11739.25,2024-02-24,North
4666,Jeans,Clothing,3,1336.36,4009.08,2024-06-26,East
6617,Wheat Flour 5kg,Grocery,4,227.59,910.36,2024-08-11,South
10874,Sugar 1kg,Grocery,3,44.04,132.12,2024-12-31,South
3957,Sneakers,Clothing,4,1892.07,7568.28,2024-05-31,East
10871,Tea Pack 500g,Grocery,2,148.54,297.08,2024-12-01,East
11463,Sneakers,Clothing,5,1823.51,9117.55,2024-12-02,West
5109,Jeans,Clothing,1,1281.42,1281.42,2024-07-22,South
3729,Office Chair,Furniture,2,4719.12,9438.24,2024-05-08,West
2311,"LED TV 55""",Electronics,2,37719.6,75439.2,2024-03-26,West
11052,T-Shirt,Clothing,2,585.93,1171.86,2024-12-17,North
2756,Wheat Flour 5kg,Grocery,2,224.81,449.62,2024-03-29,East
8122,Smartphone X,Electronics,1,33269.91,33269.91,2024-10-06,West
9449,Sneakers,Clothing,1,1853.73,1853.73,2024-11-11,North
7239,Wireless Earbuds,Electronics,1,3143.67,3143.67,2024-09-17,West
4630,Wheat Flour 5kg,Grocery,1,224.3,224.3,2024-06-12,North
8776,Cooking Oil 1L,Grocery,2,171.25,342.5,2024-11-06,North
2413,Sofa Set,Furniture,1,24549.2,24549.2,2024-03-02,South
9115,Formal Shirt,Clothing,4,855.48,3421.92,2024-11-15,East
8189,Bed Frame,Furniture,2,15525.73,31051.46,2024-10-07,East
7141,Sofa Set,Furniture,1,24103.73,24103.73,2024-09-09,West
10881,Bed Frame,Furniture,1,14307.52,14307.52,2024-12-14,North
10845,Formal Shirt,Clothing,2,939.99,1879.98,2024-12-19,South
2675,Sofa Set,Furniture,5,25904.94,129524.7,2024-03-02,North
10100,Rice 5kg,Grocery,1,259.17,259.17,2024-12-17,South
3940,"LED TV 55""",Electronics,2,38386.31,76772.62,2024-05-27,East
9888,Dining Table,Furniture,1,11492.86,11492.86,2024-11-10,West
9044,Laptop Pro,Electronics,5,42925.55,214627.75,2024-11-04,South
5324,Tea Pack 500g,Grocery,1,144.06,144.06,2024-07-29,North
8499,"LED TV 55""",Electronics,10,37917.88,379178.8,2024-10-08,South
7528,Wireless Earbuds,Electronics,3,3165.74,9497.22,2024-10-31,West
1612,Sneakers,Clothing,2,1923.32,3846.64,2024-02-12,South
6394,Jacket,Clothing,2,2500.67,5001.34,2024-08-13,South
11080,Tea Pack 500g,Grocery,1,153.05,153.05,2024-12-19,West
10478,Sneakers,Clothing,2,1891.68,3783.36,2024-12-13,West
4552,T-Shirt,Clothing,3,608.0,1824.0,2024-06-22,South
5221,Bed Frame,Furniture,3,15633.9,46901.7,2024-07-13,West
3212,Sofa Set,Furniture,2,25259.71,50519.42,2024-04-14,East
11382,Sugar 1kg,Grocery,1,42.81,42.81,2024-12-06,East
7522,Rice 5kg,Grocery,3,246.12,738.36,2024-10-20,West
3076,Laptop Pro,Electronics,4,44484.22,177936.88,2024-04-08,East
9384,Formal Shirt,Clothing,1,900.4,900.4,2024-11-10,East
11343,Tea Pack 500g,Grocery,10,145.66,1456.6,2024-12-20,West
6887,Smartphone X,Electronics,3,31276.7,93830.1,2024-09-25,West
8455,Laptop Pro,Electronics,2,44733.76,89467.52,2024-10-27,North
5321,Bluetooth Speaker,Electronics,1,2570.53,2570.53,2024-07-31,East
11262,Cooking Oil 1L,Grocery,1,171.42,171.42,2024-12-23,East
7494,Office Chair,Furniture,5,4701.91,23509.55,2024-09-22,South
9586,Dining Table,Furniture,3,11725.55,35176.65,2024-11-08,East
5866,T-Shirt,Clothing,2,579.5,1159.0,2024-07-16,West
2563,T-Shirt,Clothing,1,573.91,573.91,2024-03-05,West
11336,Bookshelf,Furniture,1,3173.15,3173.15,2024-12-07,South
8824,Jacket,Clothing,1,2600.6,2600.6,2024-11-06,West
9170,Sneakers,Clothing,1,1875.55,1875.55,2024-11-01,North
4463,Bed Frame,Furniture,10,14965.17,149651.7,2024-06-22,West
3498,Formal Shirt,Clothing,4,862.42,3449.68,2024-04-10,West
5375,"LED TV 55""",Electronics,5,38281.56,191407.8,2024-07-25,West
7446,Sneakers,Clothing,2,1970.56,3941.12,2024-09-20,West
2823,Wireless Earbuds,Electronics,5,3195.12,15975.6,2024-03-11,North
7836,Office Chair,Furniture,2,4314.84,8629.68,2024-10-20,South
1314,Sneakers,Clothing,10,1849.47,18494.7,2024-01-08,West
1438,Office Chair,Furniture,2,4278.07,8556.14,2024-01-11,West
4610,Jeans,Clothing,3,1304.08,3912.24,2024-06-01,West
9712,Office Chair,Furniture,5,4636.67,23183.35,2024-11-20,East
3713,Tea Pack 500g,Grocery,2,147.3,294.6,2024-05-17,West
10830,Cooking Oil 1L,Grocery,3,176.95,530.85,2024-12-09,West
9538,Wheat Flour 5kg,Grocery,4,209.55,838.2,2024-11-11,West
11321,Sugar 1kg,Grocery,1,45.01,45.01,2024-12-31,South
8109,Tea Pack 500g,Grocery,3,149.31,447.93,2024-10-20,West
8846,Rice 5kg,Grocery,5,246.59,1232.95,2024-11-03,East
9730,Cooking Oil 1L,Grocery,5,182.62,913.1,2024-11-20,East
5678,Laptop Pro,Electronics,2,45211.63,90423.26,2024-07-06,East
7402,Sneakers,Clothing,1,1839.08,1839.08,2024-09-15,North
11169,Sneakers,Clothing,1,1828.68,1828.68,2024-12-09,North
1127,Tea Pack 500g,Grocery,1,156.43,156.43,2024-01-04,West
4520,Wireless Earbuds,Electronics,10,3170.32,31703.2,2024-06-17,North
9925,Bluetooth Speaker,Electronics,1,2601.03,2601.03,2024-11-10,South
7882,Cooking Oil 1L,Grocery,1,187.09,187.09,2024-10-20,West
5614,Bluetooth Speaker,Electronics,1,2390.21,2390.21,2024-07-29,South
11038,Laptop Pro,Electronics,3,42781.97,128345.91,2024-12-23,North
2960,Dining Table,Furniture,2,12190.99,24381.98,2024-04-29,West
11329,Bookshelf,Furniture,1,3255.49,3255.49,2024-12-09,North
7671,Sugar 1kg,Grocery,5,45.21,226.05,2024-10-16,East
3223,Sofa Set,Furniture,2,25191.03,50382.06,2024-04-13,East
4021,Sneakers,Clothing,1,1944.17,1944.17,2024-05-05,West
8986,"LED TV 55""",Electronics,5,36272.91,181364.55,2024-11-06,South
11490,Laptop Pro,Electronics,4,46938.88,187755.52,2024-12-22,South
3419,Formal Shirt,Clothing,1,939.92,939.92,2024-04-25,South
2273,Bluetooth Speaker,Electronics,4,2490.28,9961.12,2024-03-09,South
1286,Wheat Flour 5kg,Grocery,1,210.68,210.68,2024-01-11,North
4219,Rice 5kg,Grocery,4,242.68,970.72,2024-05-26,East
6325,Wheat Flour 5kg,Grocery,2,221.35,442.7,2024-08-11,West
7668,Laptop Pro,Electronics,4,46737.52,186950.08,2024-10-21,East
8288,Sneakers,Clothing,4,1980.6,7922.4,2024-10-07,East
9865,Rice 5kg,Grocery,4,247.72,990.88,2024-11-28,East
6687,Tea Pack 500g,Grocery,4,157.45,629.8,2024-09-08,East
9350,Sneakers,Clothing,3,1818.7,5456.1,2024-11-02,East
8359,"LED TV 55""",Electronics,4,36236.98,144947.92,2024-10-22,East
1172,Office Chair,Furniture,5,4687.23,23436.15,2024-01-17,South
8252,Cooking Oil 1L,Grocery,10,177.69,1776.9,2024-10-24,West
5603,Wireless Earbuds,Electronics,10,3331.28,33312.8,2024-07-23,South
6605,Office Chair,Furniture,1,4643.19,4643.19,2024-08-19,West
9113,Laptop Pro,Electronics,3,44995.11,134985.33,2024-11-11,West
10649,Jeans,Clothing,2,1284.52,2569.04,2024-12-17,East
4515,Dining Table,Furniture,3,12405.68,37217.04,2024-06-16,South
8969,Tea Pack 500g,Grocery,4,143.8,575.2,2024-11-20,North
1251,Bed Frame,Furniture,10,15318.23,153182.3,2024-01-21,West
2668,Sugar 1kg,Grocery,1,46.65,46.65,2024-03-21,North
8857,Wheat Flour 5kg,Grocery,1,228.73,228.73,2024-11-27,North
3090,Formal Shirt,Clothing,10,898.74,8987.4,2024-04-14,West
5145,Laptop Pro,Electronics,3,44214.68,132644.04,2024-07-30,North
8103,Laptop Pro,Electronics,4,42802.0,171208.0,2024-10-27,East
4971,Wheat Flour 5kg,Grocery,3,218.02,654.06,2024-06-30,North
5208,Office Chair,Furniture,2,4532.58,9065.16,2024-07-13,West
8229,Bed Frame,Furniture,1,15402.33,15402.33,2024-10-07,West
2465,Office Chair,Furniture,1,4415.61,4415.61,2024-03-14,West
6732,Jeans,Clothing,4,1294.66,5178.64,2024-09-15,North
1613,Jacket,Clothing,5,2588.95,12944.75,2024-02-20,North
9718,Wheat Flour 5kg,Grocery,5,221.7,1108.5,2024-11-07,South
3115,Rice 5kg,Grocery,1,239.13,239.13,2024-04-18,North
9169,Tea Pack 500g,Grocery,10,147.22,1472.2,2024-11-21,North
9545,Jacket,Clothing,1,2402.04,2402.04,2024-11-23,East
3752,Sugar 1kg,Grocery,2,45.38,90.76,2024-05-28,East
5769,Laptop Pro,Electronics,1,45025.49,45025.49,2024-07-15,West
1882,"LED TV 55""",Electronics,1,36776.37,36776.37,2024-02-03,East
11208,Bluetooth Speaker,Electronics,1,2553.94,2553.94,2024-12-09,South
8026,Cooking Oil 1L,Grocery,1,174.06,174.06,2024-10-24,South
6728,Tea Pack 500g,Grocery,1,143.36,143.36,2024-09-21,East
2233,Jeans,Clothing,1,1313.48,1313.48,2024-03-03,West
2159,Office Chair,Furniture,1,4548.59,4548.59,2024-03-18,West
9033,Tea Pack 500g,Grocery,4,147.22,588.88,2024-11-02,North
11375,Bookshelf,Furniture,1,3114.65,3114.65,2024-12-02,East
10435,Sugar 1kg,Grocery,5,42.93,214.65,2024-12-24,South
6405,Laptop Pro,Electronics,4,44591.3,178365.2,2024-08-01,North
6699,Tea Pack 500g,Grocery,3,145.9,437.7,2024-09-07,North
2774,Formal Shirt,Clothing,2,892.26,1784.52,2024-03-07,West
5878,Smartphone X,Electronics,5,31921.21,159606.05,2024-08-05,South
5129,Tea Pack 500g,Grocery,3,155.79,467.37,2024-07-25,South
6495,Laptop Pro,Electronics,2,44791.0,89582.0,2024-08-31,East
9606,Tea Pack 500g,Grocery,10,145.96,1459.6,2024-11-01,East
8968,Jacket,Clothing,1,2385.54,2385.54,2024-11-13,North
6537,Office Chair,Furniture,1,4588.79,4588.79,2024-08-24,West
2338,Sofa Set,Furniture,2,24091.25,48182.5,2024-03-02,West
8371,Dining Table,Furniture,1,11622.71,11622.71,2024-10-23,South
10799,Jacket,Clothing,10,2608.41,26084.1,2024-12-20,West
1960,Dining Table,Furniture,2,11440.33,22880.66,2024-02-10,South
1201,Bluetooth Speaker,Electronics,1,2548.5,2548.5,2024-01-15,North
6342,Bookshelf,Furniture,1,3163.71,3163.71,2024-08-29,East
7183,Cooking Oil 1L,Grocery,3,180.81,542.43,2024-09-25,East
8092,T-Shirt,Clothing,10,615.11,6151.1,2024-10-12,South
8945,Jacket,Clothing,2,2388.4,4776.8,2024-11-10,West
5979,"LED TV 55""",Electronics,3,37034.82,111104.46,2024-08-16,North
3887,Dining Table,Furniture,1,12455.16,12455.16,2024-05-09,North
1568,Wireless Earbuds,Electronics,1,3116.34,3116.34,2024-02-11,North
7197,Cooking Oil 1L,Grocery,5,177.93,889.65,2024-09-08,East
4425,Sugar 1kg,Grocery,10,46.11,461.1,2024-06-26,South
3043,Tea Pack 500g,Grocery,1,154.42,154.42,2024-04-02,South
3711,Tea Pack 500g,Grocery,5,147.64,738.2,2024-05-04,South
6559,Bluetooth Speaker,Electronics,5,2581.65,12908.25,2024-08-03,West
5634,Bed Frame,Furniture,5,15575.81,77879.05,2024-07-29,West
3583,Jacket,Clothing,2,2612.45,5224.9,2024-05-14,West
10752,Office Chair,Furniture,1,4674.62,4674.62,2024-12-21,South
1345,Formal Shirt,Clothing,5,934.48,4672.4,2024-01-24,West
6981,Bookshelf,Furniture,1,3274.35,3274.35,2024-09-29,South
10291,Wireless Earbuds,Electronics,1,3197.64,3197.64,2024-12-01,North
1573,Bed Frame,Furniture,3,15677.76,47033.28,2024-02-02,West
7935,Rice 5kg,Grocery,2,245.33,490.66,2024-10-21,East
8174,Bluetooth Speaker,Electronics,1,2499.79,2499.79,2024-10-12,East
7937,Office Chair,Furniture,10,4639.36,46393.6,2024-10-06,East
10500,Sofa Set,Furniture,10,26015.81,260158.1,2024-12-18,South
7180,Laptop Pro,Electronics,1,43258.87,43258.87,2024-09-05,North
10751,Bookshelf,Furniture,1,3105.11,3105.11,2024-12-26,South
10357,Formal Shirt,Clothing,1,907.98,907.98,2024-12-05,West
7166,Bookshelf,Furniture,2,3072.95,6145.9,2024-09-02,West
7169,Sugar 1kg,Grocery,4,44.85,179.4,2024-09-20,North
4956,Wireless Earbuds,Electronics,3,3185.46,9556.38,2024-06-14,South
1374,Bluetooth Speaker,Electronics,1,2451.03,2451.03,2024-01-17,South
8436,"LED TV 55""",Electronics,1,38751.73,38751.73,2024-10-06,North
1814,Rice 5kg,Grocery,4,260.28,1041.12,2024-02-04,West
11404,Jeans,Clothing,1,1300.03,1300.03,2024-12-09,South
7989,Smartphone X,Electronics,10,32617.36,326173.6,2024-10-01,East
5167,"LED TV 55""",Electronics,5,38631.64,193158.2,2024-07-31,West
1930,Bed Frame,Furniture,1,15567.76,15567.76,2024-02-19,East
11072,Smartphone X,Electronics,10,30600.07,306000.7,2024-12-28,West
5845,Cooking Oil 1L,Grocery,4,173.06,692.24,2024-07-26,East
7095,Bluetooth Speaker,Electronics,4,2575.18,10300.72,2024-09-11,South
2789,Formal Shirt,Clothing,2,919.08,1838.16,2024-03-08,South
1967,Dining Table,Furniture,10,11486.86,114868.6,2024-02-04,East
7297,Rice 5kg,Grocery,4,254.86,1019.44,2024-09-13,South
9079,Sugar 1kg,Grocery,4,44.05,176.2,2024-11-22,West
2446,Wheat Flour 5kg,Grocery,4,215.39,861.56,2024-03-18,West
7497,Dining Table,Furniture,1,12454.54,12454.54,2024-09-18,North
3703,Bluetooth Speaker,Electronics,5,2569.35,12846.75,2024-05-24,South
9551,Rice 5kg,Grocery,5,239.31,1196.55,2024-11-19,East
9894,Sneakers,Clothing,5,1991.22,9956.1,2024-11-08,North
2382,Cooking Oil 1L,Grocery,1,182.98,182.98,2024-03-18,East
4233,Tea Pack 500g,Grocery,5,156.63,783.15,2024-05-18,South
8735,Sofa Set,Furniture,2,25174.77,50349.54,2024-11-30,East
1518,Wheat Flour 5kg,Grocery,1,216.49,216.49,2024-01-27,West
7983,Cooking Oil 1L,Grocery,4,181.81,727.24,2024-10-13,South
8806,Office Chair,Furniture,3,4624.34,13873.02,2024-11-07,North
1230,Sofa Set,Furniture,1,25963.53,25963.53,2024-01-24,North
10678,Rice 5kg,Grocery,1,260.19,260.19,2024-12-18,East
3176,Wheat Flour 5kg,Grocery,2,214.89,429.78,2024-04-17,East
1361,Cooking Oil 1L,Grocery,2,183.49,366.98,2024-01-20,West
3373,Sofa Set,Furniture,2,24782.66,49565.32,2024-04-01,North
11255,Sugar 1kg,Grocery,1,46.33,46.33,2024-12-29,North
1802,Bookshelf,Furniture,2,3260.23,6520.46,2024-02-16,West
8330,Dining Table,Furniture,1,12430.56,12430.56,2024-10-17,South
3078,Office Chair,Furniture,1,4376.04,4376.04,2024-04-06,East
5640,Wireless Earbuds,Electronics,2,3140.23,6280.46,2024-07-05,East
7555,Tea Pack 500g,Grocery,2,145.6,291.2,2024-10-01,North
2467,Bookshelf,Furniture,10,3223.11,32231.1,2024-03-22,West
5409,T-Shirt,Clothing,2,624.87,1249.74,2024-07-08,East
3643,Bed Frame,Furniture,4,14873.09,59492.36,2024-05-12,North
6613,Smartphone X,Electronics,2,32532.93,65065.86,2024-08-03,West
7842,Rice 5kg,Grocery,5,248.19,1240.95,2024-10-29,West
2793,Bookshelf,Furniture,3,3084.46,9253.38,2024-03-01,South
6146,T-Shirt,Clothing,4,617.47,2469.88,2024-08-17,South
2363,Sugar 1kg,Grocery,1,44.43,44.43,2024-03-02,West
7918,Sneakers,Clothing,1,1935.28,1935.28,2024-10-02,South
2255,Bed Frame,Furniture,2,15340.46,30680.92,2024-03-24,East
8520,Laptop Pro,Electronics,10,45166.98,451669.8,2024-10-26,East
6704,Formal Shirt,Clothing,1,933.6,933.6,2024-09-12,East
7018,Office Chair,Furniture,5,4704.58,23522.9,2024-09-09,West
1007,Bluetooth Speaker,Electronics,4,2399.18,9596.72,2024-01-03,East
11156,Tea Pack 500g,Grocery,1,156.1,156.1,2024-12-02,East
2851,Smartphone X,Electronics,5,32765.62,163828.1,2024-03-08,East
3858,Sugar 1kg,Grocery,5,43.76,218.8,2024-05-01,South
6677,Tea Pack 500g,Grocery,3,145.78,437.34,2024-09-09,East
7900,Formal Shirt,Clothing,1,924.41,924.41,2024-10-24,East
10275,Smartphone X,Electronics,5,30447.22,152236.1,2024-12-09,West
7839,Cooking Oil 1L,Grocery,2,184.34,368.68,2024-10-26,South
10896,Jeans,Clothing,3,1270.61,3811.83,2024-12-23,North
1281,"LED TV 55""",Electronics,3,38287.88,114863.64,2024-01-28,West
7034,Sugar 1kg,Grocery,1,47.06,47.06,2024-09-15,South
3780,Jacket,Clothing,10,2468.27,24682.7,2024-05-02,South
9098,Bluetooth Speaker,Electronics,1,2454.61,2454.61,2024-11-29,South
9960,Sneakers,Clothing,1,1965.81,,2024-11-18,North
6231,Bluetooth Speaker,Electronics,5,2466.51,12332.55,2024-08-12,South
5566,Tea Pack 500g,Grocery,10,155.77,1557.7,2024-07-24,East
2130,Jacket,Clothing,2,2484.76,4969.52,2024-02-14,East
5357,Jeans,Clothing,1,1293.95,1293.95,2024-07-29,North
3824,Bookshelf,Furniture,5,3089.18,15445.9,2024-05-24,East
8242,Formal Shirt,Clothing,2,927.7,1855.4,2024-10-13,East
9513,Sofa Set,Furniture,3,25025.69,75077.07,2024-11-03,West
2703,Rice 5kg,Grocery,10,259.88,2598.8,2024-03-14,West
8428,Rice 5kg,Grocery,2,247.54,495.08,2024-10-08,West
2388,Sofa Set,Furniture,5,24596.71,122983.55,2024-03-24,North
5277,Office Chair,Furniture,2,4461.26,8922.52,2024-07-11,South
11178,Formal Shirt,Clothing,10,886.94,8869.4,2024-12-30,East
9397,Sugar 1kg,Grocery,3,43.65,130.95,2024-11-20,North
5068,Smartphone X,Electronics,1,33585.37,33585.37,2024-06-22,South
1487,Bluetooth Speaker,Electronics,5,2565.41,12827.05,2024-01-26,East
6094,Office Chair,Furniture,1,4547.09,4547.09,2024-08-22,South
7301,Wireless Earbuds,Electronics,2,3074.79,6149.58,2024-09-15,North
10013,Office Chair,Furniture,2,4452.92,8905.84,2024-12-20,South
4744,Laptop Pro,Electronics,1,43779.88,43779.88,2024-06-25,West
4376,Office Chair,Furniture,3,4457.69,13373.07,2024-06-26,North
6879,Bookshelf,Furniture,3,3046.66,9139.98,2024-09-11,East
5528,Bed Frame,Furniture,1,15682.13,15682.13,2024-07-10,South
7682,Formal Shirt,Clothing,2,943.9,1887.8,2024-10-13,East
1570,Bed Frame,Furniture,4,14884.56,59538.24,2024-02-05,West
2501,"LED TV 55""",Electronics,2,39395.25,78790.5,2024-03-11,West
1088,Jeans,Clothing,1,1357.31,1357.31,2024-01-14,East
4961,Wireless Earbuds,Electronics,2,3163.23,6326.46,2024-06-16,South
9288,Smartphone X,Electronics,3,32055.95,96167.85,2024-11-25,West
7473,Laptop Pro,Electronics,3,45266.47,135799.41,2024-09-12,North
6327,Wireless Earbuds,Electronics,2,3320.78,6641.56,2024-08-10,West
3529,Sugar 1kg,Grocery,2,45.29,90.58,2024-04-06,South
5451,Dining Table,Furniture,2,11604.24,23208.48,2024-07-10,East
2950,Tea Pack 500g,Grocery,1,143.99,143.99,2024-04-19,North
2826,Laptop Pro,Electronics,1,43547.56,43547.56,2024-03-20,North
5139,Dining Table,Furniture,3,12450.37,37351.11,2024-07-14,South
7030,Sofa Set,Furniture,1,24285.8,24285.8,2024-09-20,North
10660,Rice 5kg,Grocery,1,259.71,259.71,2024-12-01,East
11428,Jeans,Clothing,2,1292.73,2585.46,2024-12-04,North
7849,Jacket,Clothing,3,2413.48,7240.44,2024-10-10,North
4414,Bed Frame,Furniture,3,14394.13,43182.39,2024-06-19,West
7036,"LED TV 55""",Electronics,4,37902.08,151608.32,2024-09-24,North
3267,Sneakers,Clothing,1,1930.53,1930.53,2024-04-05,West
8341,Jacket,Clothing,5,2403.39,12016.95,2024-10-22,East
6553,Dining Table,Furniture,3,11857.72,35573.16,2024-08-30,West
6796,Laptop Pro,Electronics,2,45185.78,90371.56,2024-09-01,West
7517,Bed Frame,Furniture,1,15633.44,15633.44,2024-10-02,North
10904,Dining Table,Furniture,5,12354.11,61770.55,2024-12-10,North
7040,Formal Shirt,Clothing,1,907.36,907.36,2024-09-23,South
7869,Formal Shirt,Clothing,2,931.48,1862.96,2024-10-22,South
5018,Smartphone X,Electronics,2,30540.24,61080.48,2024-06-15,West
7885,Bookshelf,Furniture,5,3102.54,15512.7,2024-10-23,South
